Distance,time,Lat,Lon,Elevation,Elevation SavGol,Elevation SavGol Difference,alt_dif,time_dif,DistanceChangeInKM,angle_diff,PaceInMinPerKM,pace,Distance,Gradient,GAP
0.208,1970-01-01 00:00:28.206348947,43.958952399999994,-79.5142605,307.41,307.90381459169316,-0.20701225477022261,-2.000000000000017,2.9,0.014174186415554452,2.037373240634514,3.4099546821462257,3.4337107583791084,0.208,39.82554928562777,6.872389529694775
0.209,1970-01-01 00:00:28.422781293,43.9589528,-79.514272,307.52,307.9207938627771,-0.20287674988904883,-1.9000000000000115,2.8,0.013626028252994849,2.050776421480532,3.424817988059716,3.445429161536807,0.209,39.61304928562707,6.805013382621647
0.21,1970-01-01 00:00:28.639213638,43.958953199999996,-79.5142835,307.63,307.93777313386107,-0.19874124500787502,-1.8000000000000056,2.7,0.013077870090435244,2.0641796023265497,3.4409272831752347,3.4553097019198242,0.21,39.40054928562698,6.738299336399811
0.211,1970-01-01 00:00:28.855645984,43.9589536,-79.514295,307.74,307.95475240494505,-0.19460574012670123,-1.7,2.6,0.012529711927875642,2.0775827831725677,3.458446098583235,3.463148946952793,0.211,39.18804928562746,6.672240868780916
0.212,1970-01-01 00:00:29.072078329,43.958954,-79.5143065,307.85,307.971731676029,-0.19047023524552742,-1.5999999999999943,2.5,0.011981553765316039,2.0909859640185857,3.4775678916771624,3.4685962163655173,0.212,38.97554928562737,6.606831511760078
0.213,1970-01-01 00:00:29.288510675,43.958954399999996,-79.514318,307.96,307.98871094711296,-0.1863347303643536,-1.4999999999999887,2.4,0.011433395602756436,2.1043891448646037,3.498523220027176,3.4738911965516728,0.213,38.76304928562728,6.542064851320254
0.214,1970-01-01 00:00:29.504943020,43.9589548,-79.5143295,308.07,308.00569021819695,-0.18219922548317982,-1.399999999999983,2.3,0.010885237440196833,2.1177923257106217,3.5215890828229988,3.4790876586631,0.214,38.55054928562719,6.477934527175066
0.215,1970-01-01 00:00:29.721375366,43.9589552,-79.514341,308.18,308.02266948928093,-0.178063720602006,-1.2999999999999772,2.2,0.010337079277637228,2.1311955065566393,3.5471012344840656,3.484232031960264,0.215,38.3380492856271,6.414434232512493
0.216,1970-01-01 00:00:29.937807711,43.9589556,-79.5143525,308.28999999999996,308.03964876036486,-0.17392821572083222,-1.1999999999999718,2.1,0.009788921115077627,2.1445986874026572,3.575470635481002,3.489364730529116,0.216,38.125549285627,6.351557713738388
0.21628735209989922,1970-01-01 00:00:30.000000000,43.958956,-79.514364,308.4,308.05662803144884,-0.1697927108396584,-1.099999999999966,2.0,0.009240762952518022,2.1580018682486752,3.6072057582918853,3.494521193842384,0.21628735209989922,13.78180858084753,2.025370624486367
0.217,1970-01-01 00:00:30.147827342,43.95895566666667,-79.514374,308.54999999999995,308.0782486452148,-0.1631145394656528,-1.066666666666644,1.8333333333333333,0.008504104545079416,4.146854117992139,3.5930362089957364,3.5003148999528144,0.217,14.732882483126156,2.1211604760402842
0.218,1970-01-01 00:00:30.355261255,43.958955333333336,-79.514384,308.7,308.09986925898073,-0.15643636809164718,-1.033333333333322,1.6666666666666667,0.007767446137640808,6.135706367735603,3.5761790021520086,3.5067840084009854,0.218,15.132882483126929,2.162635812871841
0.219,1970-01-01 00:00:30.562695167,43.958955,-79.51439400000001,308.85,308.1214898727467,-0.14975819671764157,-1.0,1.5,0.007030787730202201,8.124558617479067,3.5557893310599233,3.51364297319137,0.219,15.532882483127134,2.2048335936012955
