Distance,time,Lat,Lon,Elevation,Elevation SavGol,Elevation SavGol Difference,Elevation Difference,Time Difference,DistanceChangeInKM,Angle Difference,PaceInMinPerKM,Distance,Gradient,Minetti GAP,Strava GAP
42.54429403257885,1970-01-01 02:27:19+00:00,43.647761,-79.378592,80.8,81.23685293233088,0.019089305521418964,0.0,1.0,0.003921627549544837,55.79992724530351,3.5620886770663196,42.54429403257885,0.0,1.0010151955345024,0.9935324955240565
42.547622373064556,1970-01-01 02:27:20+00:00,43.647739,-79.37862,80.8,81.25596598904293,0.019113056712058096,0.0,1.0,0.003328340485708736,97.6620815954007,3.5433429823662164,42.547622373064556,0.0,1.0010151955345024,0.9935324955240565
42.550971120341885,1970-01-01 02:27:21+00:00,43.647709,-79.378624,80.8,81.27439938558506,0.018433396542121727,0.0,1.0,0.003348747277328812,99.51166236962362,3.5003390097567744,42.550971120341885,0.0,1.0010151955345024,0.9935324955240565
42.552756114334024,1970-01-01 02:27:22+00:00,43.647693,-79.378626,80.8,81.29009234050132,0.015692954916261215,0.0,1.0,0.00178499399213905,38.00644412122992,3.4577896354291444,42.552756114334024,0.0,1.0010151955345024,0.9935324955240565
42.55330534721114,1970-01-01 02:27:23+00:00,43.647689,-79.37863,80.8,81.30683738261438,0.01674504211305816,0.0,1.0,0.0005492328771197208,186.5443510374924,3.417479968659744,42.55330534721114,0.0,1.0010151955345024,0.9935324955240565
42.55376589713873,1970-01-01 02:27:24+00:00,43.647691,-79.378625,80.8,81.32392866275829,0.01709128014391581,0.0,1.0,0.00046054992758826074,123.38222023822706,3.3953378363754534,42.55376589713873,0.0,1.0010151955345024,0.9935324955240565
42.55461722034853,1970-01-01 02:27:25+00:00,43.647687,-79.378616,80.8,81.34283777962837,0.018909116870077014,0.0,1.0,0.0008513232098010803,121.61408273409612,3.399179213792594,42.55461722034853,0.0,1.0010151955345024,0.9935324955240565
42.55634396092798,1970-01-01 02:27:26+00:00,43.647684,-79.378595,80.8,81.36357291728602,0.020735137657652558,0.0,1.0,0.0017267405794498814,26.55855552541999,3.365790495786397,42.55634396092798,0.0,1.0010151955345024,0.9935324955240565
42.55836751553093,1970-01-01 02:27:27+00:00,43.647667,-79.378586,80.8,81.38539287838557,0.021819961099552643,0.0,1.0,0.002023554602949673,52.98671465945077,3.336448060207995,42.55836751553093,0.0,1.0010151955345024,0.9935324955240565
42.565109422571275,1970-01-01 02:27:28+00:00,43.647635,-79.378657,80.8,81.40827049880879,0.02287762042321617,0.0,1.0,0.006741907040343165,7.150947176660679,3.312699651318034,42.565109422571275,0.0,1.0010151955345024,0.9935324955240565
42.574549259864476,1970-01-01 02:27:29+00:00,43.647573,-79.378737,80.8,81.43217861443736,0.02390811562857209,0.0,1.0,0.009439837293200526,168.96752757816608,3.2955612086448824,42.574549259864476,0.0,1.0010151955345024,0.9935324955240565
42.5839063673027,1970-01-01 02:27:30+00:00,43.647519,-79.378826,80.8,81.45709006115301,0.024911446715648822,0.0,1.0,0.00935710743822682,106.64762689072703,3.3020475228183557,42.5839063673027,0.0,1.0010151955345024,0.9935324955240565
42.597885692908754,1970-01-01 02:27:31+00:00,43.647435,-79.378955,80.8,81.48226364161013,0.025173580457121147,0.0,1.0,0.013979325606051418,162.40000499686295,3.266564350160554,42.597885692908754,0.0,1.0010151955345024,0.9935324955240565
42.60478742111801,1970-01-01 02:27:32+00:00,43.647428,-79.37904,80.8,81.50842157309732,0.026157931487190922,0.0,1.0,0.006901728209257385,103.29656431689716,3.236750164707622,42.60478742111801,0.0,1.0010151955345024,0.9935324955240565
42.61634904192265,1970-01-01 02:27:33+00:00,43.647414,-79.379182,80.8,81.53553634323835,0.0271147701410257,0.0,1.0,0.011561620804641848,0.2833552390951013,3.213933749373891,42.61634904192265,0.0,1.0010151955345024,0.9935324955240565
42.623873821944265,1970-01-01 02:27:34+00:00,43.647378,-79.379261,80.9,81.5628664064297,0.027330063191357112,-0.10000000000000853,1.0,0.007524780021611832,12.314070762676351,3.1854849528701337,42.623873821944265,0.6644712517362561,1.0374619464981314,1.013992822765036
42.62720431493701,1970-01-01 02:27:35+00:00,43.647361,-79.379295,80.9,81.5889915320202,0.026125125590496623,0.0,1.0,0.0033304929927453486,11.70957787545774,3.1602398361952364,42.62720431493701,0.6644712517362561,1.0374619464981314,1.013992822765036
42.6304990757208,1970-01-01 02:27:36+00:00,43.647347,-79.379331,80.9,81.61398990391437,0.024998371894170646,0.0,1.0,0.0032947607837883197,63.14870520274704,3.1432461012489457,42.6304990757208,0.0,1.0010151955345024,0.9935324955240565
42.634481500674966,1970-01-01 02:27:37+00:00,43.64736,-79.379377,80.9,81.63793866124297,0.023948757328597026,0.0,1.0,0.0039824249541666745,30.04543065520147,3.1289335465651313,42.634481500674966,0.0,1.0010151955345024,0.9935324955240565
42.64381741309224,1970-01-01 02:27:38+00:00,43.64731,-79.37947,80.8,81.66380572770973,0.02586706646675907,0.10000000000000853,1.0,0.009335912417277825,19.169481958759036,3.1173021721437935,42.64381741309224,-0.5355662924543996,0.9724317689793219,0.9782510200366908
42.64553633918244,1970-01-01 02:27:39+00:00,43.647303,-79.379489,80.8,81.69159615305453,0.027790425344804248,0.0,1.0,0.0017189260901986358,5.319055546629215,3.1083519779849342,42.64553633918244,-0.5355662924543996,0.9724317689793219,0.9782510200366908
42.64824779254422,1970-01-01 02:27:40+00:00,43.647292,-79.379519,80.8,81.72131533527525,0.02971918222071679,0.0,1.0,0.0027114533617762504,5.0571577730559625,3.080258172568347,42.64824779254422,0.0,1.0010151955345024,0.9935324955240565
42.653438471129014,1970-01-01 02:27:41+00:00,43.647269,-79.379575,80.8,81.7529690206277,0.0316536853524525,0.0,1.0,0.00519067858479616,96.04206816547332,3.0562265154820767,42.653438471129014,0.0,1.0010151955345024,0.9935324955240565
42.6564369807591,1970-01-01 02:27:42+00:00,43.647294,-79.379589,80.9,81.78656330362551,0.033594282997810865,-0.10000000000000853,1.0,0.0029985096300890746,61.34639186717163,3.0444632355946526,42.6564369807591,1.66749506148889,1.094596808443298,1.048020414545734
42.66271097173573,1970-01-01 02:27:43+00:00,43.64735,-79.379599,81.1,81.82139059381315,0.03482729018763564,-0.19999999999998863,1.0,0.006273990976623622,102.2215507708193,3.0283678524438327,42.66271097173573,3.26137685654703,1.1908409076886037,1.1098722346496188
